#### Simulations (1)
# coverage_percentage #1
0.0,0.0
503.93589437939227,0.00152587890625
1005.0526292540599,0.0030517578125
1505.0526292540599,0.00457763671875
2009.5961872476619,0.006103515625
2509.596187247662,0.00762939453125
3010.0643243792,0.0091552734375
3510.6623702694196,0.01068115234375
4010.7994764321484,0.01220703125
4510.799476432148,0.01373291015625
5012.638195124455,0.0152587890625
5514.347620565677,0.01678466796875
6014.347620565677,0.018310546875
6514.347620565677,0.01983642578125
7016.805890945252,0.0213623046875
7517.677318456117,0.02288818359375
8017.677318456117,0.0244140625
8517.677318456117,0.02593994140625
9017.677318456117,0.0274658203125
9519.76318730507,0.02899169921875
10020.426295907237,0.030517578125
10520.426295907237,0.03204345703125
11024.436781104887,0.0335693359375
11526.813353061443,0.03509521484375
12029.535807521315,0.03662109375
12530.237116328208,0.03814697265625
13031.07819961384,0.0396728515625
13531.07819961384,0.04119873046875
14031.07819961384,0.042724609375
14531.07819961384,0.04425048828125
15034.605583689408,0.0457763671875
15534.605583689408,0.04730224609375
16035.634633466834,0.048828125
16536.430888394825,0.05035400390625
17039.905830447096,0.0518798828125
17541.862491478678,0.05340576171875
18041.862491478678,0.054931640625
18546.231574638514,0.05645751953125
19046.231574638514,0.0579833984375
19546.608839994296,0.05950927734375
20049.092035385547,0.06103515625
20549.092035385547,0.06256103515625
21052.077753683552,0.0640869140625
21552.077753683552,0.06561279296875
22052.077753683552,0.067138671875
22552.077753683552,0.06866455078125
23052.077753683552,0.0701904296875
23552.677157459548,0.07171630859375
24052.677157459548,0.0732421875
24552.677157459548,0.07476806640625
25052.677157459548,0.0762939453125
25555.983851937344,0.07781982421875
26055.983851937344,0.079345703125
26555.983851937344,0.08087158203125
27056.37580902432,0.0823974609375
27558.32228022511,0.08392333984375
28058.32228022511,0.08544921875
28562.529459473444,0.08697509765625
29065.21980186226,0.0885009765625
29568.552534587216,0.09002685546875
30068.552534587216,0.091552734375
30571.42083608429,0.09307861328125
31071.42083608429,0.0946044921875
31571.648246140685,0.09613037109375
32071.648246140685,0.09765625
32571.648246140685,0.09918212890625
33075.7124494866,0.1007080078125
33575.7124494866,0.10223388671875
34079.05395144364,0.103759765625
34581.265322390245,0.10528564453125
35081.904838393675,0.1068115234375
35581.904838393675,0.10833740234375
36086.134273186326,0.10986328125
36589.14441797184,0.11138916015625
37092.729666230734,0.1129150390625
37597.12504056166,0.11444091796875
38097.12504056166,0.115966796875
38598.826712874,0.11749267578125
39098.826712874,0.1190185546875
39598.826712874,0.12054443359375
40099.53735464602,0.1220703125
40599.53735464602,0.12359619140625
41099.53735464602,0.1251220703125
41599.53735464602,0.12664794921875
42099.53735464602,0.128173828125
42603.940101146,0.12969970703125
43107.102997899055,0.1312255859375
43607.102997899055,0.13275146484375
44107.102997899055,0.13427734375
44607.8951334476,0.13580322265625
45107.8951334476,0.1373291015625
45610.73027691804,0.13885498046875
46110.73027691804,0.140380859375
46610.73027691804,0.14190673828125
47110.73027691804,0.1434326171875
47610.73027691804,0.14495849609375
